seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr15	64385818	64386252	435	*	X03883	6642	64388083	64436433	48351	+	1830	upstream	1830	SNX1
chr15	64385818	64386252	435	*	X03883	84191	64364761	64386207	21447	-	0	overlapStart	0	CIAO2A
chr15	64388007	64388464	458	*	X03884	6642	64388083	64436433	48351	+	0	overlapStart	0	SNX1
chr15	64388007	64388464	458	*	X03884	84191	64364761	64386207	21447	-	1799	upstream	1799	CIAO2A
chr15	64455079	64455632	554	*	X03885	5479	64448014	64455354	7341	-	0	overlapStart	0	PPIB
chr15	64673576	64673696	121	*	X03887	9768	64657211	64673702	16492	-	0	inside	5	PCLAF
chr15	64673792	64673880	89	*	X03888	9768	64657211	64673702	16492	-	89	upstream	89	PCLAF
chr15	64679793	64680181	389	*	X03889	9325	64680003	64747502	67500	+	0	overlapStart	0	TRIP4
chr15	64995515	64995585	71	*	X03891	4947	64979773	64995462	15690	-	52	upstream	52	OAZ2
chr15	64995305	64995412	108	*	X03892	4947	64979773	64995462	15690	-	0	inside	49	OAZ2
chr15	65117765	65117861	97	*	X03893	80119	65107833	65117838	10006	-	0	overlapStart	0	PIF1
chr15	65117949	65118282	334	*	X03894	80119	65107833	65117838	10006	-	110	upstream	110	PIF1
chr15	65133574	65133934	361	*	X03895	80301	65134082	65160201	26120	+	147	upstream	147	PLEKHO2
chr15	65134109	65134131	23	*	X03896	80301	65134082	65160201	26120	+	0	inside	26	PLEKHO2
chr15	65282188	65282494	307	*	X03897	51324	65255363	65282251	26889	-	0	overlapStart	0	SPG21
chr15	65477500	65478027	528	*	X03899	10845	65442784	65477563	34780	-	0	overlapStart	0	CLPX
chr15	65579074	65579245	172	*	X03900	54956	65550437	65579018	28582	-	55	upstream	55	PARP16
chr15	65579307	65579539	233	*	X03901	54956	65550437	65579018	28582	-	288	upstream	288	PARP16
chr15	65809967	65810248	282	*	X03902	54878	65737998	65810035	72038	-	0	overlapStart	0	DPP8
chr15	65903425	65903801	377	*	X03903	81556	65871096	65903627	32532	-	0	overlapStart	0	INTS14
chr15	65903425	65903801	377	*	X03903	9187	65903704	65953256	49553	+	0	overlapStart	0	SLC24A1
chr15	66084448	66084496	49	*	X03904	10260	65952957	66084631	131675	-	0	inside	134	DENND4A
chr15	66084562	66084967	406	*	X03905	10260	65952957	66084631	131675	-	0	overlapStart	0	DENND4A
chr15	66161475	66162109	635	*	X03906	8766	66161797	66184329	22533	+	0	overlapStart	0	RAB11A
chr15	66648875	66649222	348	*	X03909	54962	66629008	66649054	20047	-	0	overlapStart	0	TIPIN
chr15	66678900	66679337	438	*	X03910	5604	66679211	66783882	104672	+	0	overlapStart	0	MAP2K1
chr15	66789903	66790450	548	*	X03911	10302	66782666	66790146	7481	-	0	overlapStart	0	SNAPC5
chr15	66993279	66993375	97	*	X03912	4091	66994674	67074337	79664	+	1298	upstream	1298	SMAD6
chr15	66993603	66993703	101	*	X03913	4091	66994674	67074337	79664	+	970	upstream	970	SMAD6
chr15	66994246	66994704	459	*	X03914	4091	66994674	67074337	79664	+	0	overlapStart	0	SMAD6
chr15	67357677	67358241	565	*	X03919	4088	67358195	67487533	129339	+	0	overlapStart	0	SMAD3
chr15	67546724	67547323	600	*	X03925	64799	67547138	67794142	247005	+	0	overlapStart	0	IQCH
chr15	67546724	67547323	600	*	X03925	79719	67493013	67547536	54524	-	0	inside	212	AAGAB
chr15	67813185	67813675	491	*	X03926	145853	67813522	67819641	6120	+	0	overlapStart	0	C15orf61
chr15	68346405	68346491	87	*	X03927	8554	68346572	68480404	133833	+	80	upstream	80	PIAS1
chr15	68346598	68346868	271	*	X03928	8554	68346572	68480404	133833	+	0	inside	25	PIAS1
chr15	68549212	68549686	475	*	X03930	54982	68499330	68549549	50220	-	0	overlapStart	0	CLN6
chr15	68569980	68569988	9	*	X03933	10116	68570141	68583640	13500	+	152	upstream	152	FEM1B
chr15	68570047	68570574	528	*	X03934	10116	68570141	68583640	13500	+	0	overlapStart	0	FEM1B
chr15	69452518	69452777	260	*	X03935	26035	69452973	69564544	111572	+	195	upstream	195	GLCE
chr15	69452909	69453073	165	*	X03936	26035	69452973	69564544	111572	+	0	overlapStart	0	GLCE
chr15	69706416	69706829	414	*	X03937	9493	69706627	69740764	34138	+	0	overlapStart	0	KIF23
chr15	69754928	69755367	440	*	X03938	145837	69755446	69863779	108334	+	78	upstream	78	DRAIC
chr15	71055686	71056238	553	*	X03951	55075	70946893	71055850	108958	-	0	overlapStart	0	UACA
chr15	71184681	71185032	352	*	X03952	56906	71173681	71184772	11092	-	0	overlapStart	0	THAP10
chr15	72410359	72411004	646	*	X03955	4649	72118361	72410440	292080	-	0	overlapStart	0	MYO9A
chr15	72523348	72523440	93	*	X03958	5315	72491370	72523727	32358	-	0	inside	286	PKM
chr15	72523840	72524195	356	*	X03959	5315	72491370	72523727	32358	-	112	upstream	112	PKM
chr15	72565131	72565344	214	*	X03961	56965	72533522	72563628	30107	-	1502	upstream	1502	PARP6
chr15	72564624	72564950	327	*	X03962	56965	72533522	72563628	30107	-	995	upstream	995	PARP6
chr15	72766445	72766916	472	*	X03963	25820	72766667	72878896	112230	+	0	overlapStart	0	ARIH1
chr15	72978412	72978767	356	*	X03964	123346	72968123	72978490	10368	-	0	overlapStart	0	HIGD2B
chr15	72978412	72978767	356	*	X03964	585	72978520	73030817	52298	+	0	overlapStart	0	BBS4
chr15	73925857	73926072	216	*	X03965	27020	73852344	73925753	73410	-	103	upstream	103	NPTN
chr15	73925612	73925650	39	*	X03966	27020	73852344	73925753	73410	-	0	inside	102	NPTN
chr15	74286794	74286883	90	*	X03968	5371	74287014	74340155	53142	+	130	upstream	130	PML
chr15	74286794	74286883	90	*	X03968	9399	74275559	74286963	11405	-	0	inside	79	STOML1
chr15	74287049	74287161	113	*	X03969	5371	74287014	74340155	53142	+	0	inside	34	PML
chr15	74287049	74287161	113	*	X03969	9399	74275559	74286963	11405	-	85	upstream	85	STOML1
chr15	74753420	74753811	392	*	X03981	440288	74753606	74773633	20028	+	0	overlapStart	0	UBL7-AS1
chr15	74753420	74753811	392	*	X03981	84993	74738318	74753529	15212	-	0	overlapStart	0	UBL7
chr15	74833178	74833397	220	*	X03982	10620	74833548	74890472	56925	+	150	upstream	150	ARID3B
chr15	74833585	74833674	90	*	X03983	10620	74833548	74890472	56925	+	0	inside	36	ARID3B
chr15	75165200	75165664	465	*	X03990	10066	75136073	75165670	29598	-	0	inside	5	SCAMP2
chr15	75230093	75230717	625	*	X03991	9377	75212617	75230495	17879	-	0	overlapStart	0	COX5A
chr15	75315880	75316055	176	*	X03992	60490	75315927	75343067	27141	+	0	overlapStart	0	PPCDC
chr15	75748073	75748112	40	*	X04000	25942	75661720	75748124	86405	-	0	inside	11	SIN3A
chr15	75748278	75748370	93	*	X04001	25942	75661720	75748124	86405	-	153	upstream	153	SIN3A
chr15	75932293	75932759	467	*	X04003	55272	75931426	75932664	1239	-	0	overlapStart	0	IMP3
chr15	76196060	76196397	338	*	X04007	26263	76196200	76227608	31409	+	0	overlapStart	0	FBXO22
chr15	76603678	76603707	30	*	X04008	2108	76508629	76603810	95182	-	0	inside	102	ETFA
chr15	76603915	76603997	83	*	X04009	2108	76508629	76603810	95182	-	104	upstream	104	ETFA
chr15	77223813	77223879	67	*	X04010	5955	77223962	77242601	18640	+	82	upstream	82	RCN2
chr15	77223995	77224510	516	*	X04011	5955	77223962	77242601	18640	+	0	inside	32	RCN2
chr15	77363412	77363469	58	*	X04012	10099	77336360	77363570	27211	-	0	inside	100	TSPAN3
chr15	77712284	77712541	258	*	X04013	10363	77713243	77777945	64703	+	701	upstream	701	HMG20A
chr15	77712284	77712541	258	*	X04013	79834	77400498	77712446	311949	-	0	overlapStart	0	PEAK1
chr15	77712694	77712847	154	*	X04014	10363	77713243	77777945	64703	+	395	upstream	395	HMG20A
chr15	77712694	77712847	154	*	X04014	79834	77400498	77712446	311949	-	247	upstream	247	PEAK1
chr15	78286350	78287040	691	*	X04015	91450	78285575	78286567	993	-	0	overlapStart	0	LOC91450
chr15	78441429	78441574	146	*	X04016	3419	78441719	78462884	21166	+	144	upstream	144	IDH3A
chr15	78441618	78441970	353	*	X04017	3419	78441719	78462884	21166	+	0	overlapStart	0	IDH3A
chr15	78591789	78592188	400	*	X04018	80349	78575578	78591940	16363	-	0	overlapStart	0	WDR61
chr15	78730336	78730577	242	*	X04019	3658	78730518	78793798	63281	+	0	overlapStart	0	IREB2
chr15	78799544	78799702	159	*	X04020	123688	78799906	78829715	29810	+	203	upstream	203	HYKK
chr15	78799894	78800039	146	*	X04021	123688	78799906	78829715	29810	+	0	overlapStart	0	HYKK
chr15	78857542	78857989	448	*	X04022	1138	78857862	78887611	29750	+	0	overlapStart	0	CHRNA5
chr15	79165100	79165405	306	*	X04023	10933	79165123	79190081	24959	+	0	overlapStart	0	MORF4L1
chr15	79237149	79237435	287	*	X04026	1512	79214092	79237420	23329	-	0	overlapStart	0	CTSH
chr15	79603457	79603668	212	*	X04028	23423	79603491	79704334	100844	+	0	overlapStart	0	TMED3
chr15	80215939	80216422	484	*	X04029	100528021	80135889	80215448	79560	-	490	upstream	490	ST20-MTHFS
chr15	80215939	80216422	484	*	X04029	400410	80191182	80216096	24915	-	0	overlapStart	0	ST20
chr15	80351645	80351811	167	*	X04030	54469	80351910	80430735	78826	+	98	upstream	98	ZFAND6
chr15	80351870	80352254	385	*	X04031	54469	80351910	80430735	78826	+	0	overlapStart	0	ZFAND6
chr15	80444705	80444808	104	*	X04032	2184	80445131	80478924	33794	+	322	upstream	322	FAH
chr15	81070481	81070810	330	*	X04035	57214	81071712	81243999	172288	+	901	upstream	901	CEMIP
chr15	81071338	81071394	57	*	X04036	57214	81071712	81243999	172288	+	317	upstream	317	CEMIP
chr15	81282295	81282443	149	*	X04039	23184	81239668	81282205	42538	-	89	upstream	89	MESD
chr15	81282014	81282240	227	*	X04040	23184	81239668	81282205	42538	-	0	overlapStart	0	MESD
chr15	81293148	81293359	212	*	X04041	59274	81293295	81296345	3051	+	0	overlapStart	0	TLNRD1
chr15	81616461	81616530	70	*	X04042	80765	81605007	81616524	11518	-	0	overlapStart	0	STARD5
chr15	81616731	81616971	241	*	X04043	80765	81605007	81616524	11518	-	206	upstream	206	STARD5
chr15	82339158	82339438	281	*	X04044	84206	82334119	82338484	4366	-	673	upstream	673	MEX3B
chr15	82339632	82339687	56	*	X04045	84206	82334119	82338484	4366	-	1147	upstream	1147	MEX3B
chr15	82554875	82555258	384	*	X04046	283726	82555152	82577267	22116	+	0	overlapStart	0	SAXO2
chr15	82554875	82555258	384	*	X04046	79631	82422561	82555104	132544	-	0	overlapStart	0	EFL1
chr15	83478151	83478484	334	*	X04049	123720	83477973	83503613	25641	+	0	inside	177	WHAMM
chr15	83680338	83680689	352	*	X04050	123207	83657715	83680393	22679	-	0	overlapStart	0	C15orf40
chr15	83735960	83736331	372	*	X04051	100616404	83736087	83736167	81	+	0	includeFeature	0	MIR4515
chr15	83735960	83736331	372	*	X04051	53339	83685181	83736106	50926	-	0	overlapStart	0	BTBD1
chr15	85144070	85144418	349	*	X04052	54993	85144249	85166947	22699	+	0	overlapStart	0	ZSCAN2
chr15	85197295	85197679	385	*	X04053	84942	85186012	85197524	11513	-	0	overlapStart	0	WDR73
chr15	85201445	85201507	63	*	X04054	4828	85198360	85201802	3443	-	0	inside	294	NMB
chr15	85201568	85201735	168	*	X04055	4828	85198360	85201802	3443	-	0	inside	66	NMB
chr15	85259174	85259898	725	*	X04056	23478	85212768	85259691	46924	-	0	overlapStart	0	SEC11A
chr15	85291574	85291866	293	*	X04057	9640	85291818	85349663	57846	+	0	overlapStart	0	ZNF592
chr15	85923410	85923712	303	*	X04062	11214	85923847	86292589	368743	+	134	upstream	134	AKAP13
chr15	85923823	85924420	598	*	X04063	11214	85923847	86292589	368743	+	0	overlapStart	0	AKAP13
chr15	86338057	86338226	170	*	X04064	64410	86302559	86338189	35631	-	0	overlapStart	0	KLHL25
chr15	89089510	89090022	513	*	X04065	55070	89054786	89089912	35127	-	0	overlapStart	0	DET1
chr15	89164340	89164614	275	*	X04066	64782	89164527	89175512	10986	+	0	overlapStart	0	AEN
chr15	89631018	89631540	523	*	X04069	11057	89631381	89745591	114211	+	0	overlapStart	0	ABHD2
chr15	89631657	89631796	140	*	X04070	11057	89631381	89745591	114211	+	0	inside	275	ABHD2
chr15	89786919	89787321	403	*	X04071	55215	89787194	89860362	73169	+	0	overlapStart	0	FANCI
chr15	89877979	89878492	514	*	X04072	5428	89859536	89878026	18491	-	0	overlapStart	0	POLG
chr15	90118352	90118484	133	*	X04075	90381	90118818	90171253	52436	+	333	upstream	333	TICRR
chr15	90118657	90118783	127	*	X04076	90381	90118818	90171253	52436	+	34	upstream	34	TICRR
chr15	90293998	90294256	259	*	X04077	55897	90293098	90294540	1443	-	0	inside	283	MESP1
chr15	90645883	90645954	72	*	X04079	3418	90627212	90645708	18497	-	174	upstream	174	IDH2
chr15	90777066	90777287	222	*	X04086	390637	90777487	90785312	7826	+	199	upstream	199	GDPGP1
chr15	90777431	90777527	97	*	X04087	390637	90777487	90785312	7826	+	0	overlapStart	0	GDPGP1
chr15	90808730	90809026	297	*	X04088	10519	90773477	90808991	35515	-	0	overlapStart	0	CIB1
chr15	90808730	90809026	297	*	X04088	51335	90808895	90815443	6549	+	0	overlapStart	0	NGRN
chr15	90895509	90895824	316	*	X04089	342132	90895477	90904715	9239	+	0	inside	31	ZNF774
chr15	90931432	90931611	180	*	X04090	8826	90931473	91045475	114003	+	0	overlapStart	0	IQGAP1
chr15	90931135	90931260	126	*	X04091	8826	90931473	91045475	114003	+	212	upstream	212	IQGAP1
chr15	91260310	91260461	152	*	X04092	641	91260579	91358686	98108	+	117	upstream	117	BLM
chr15	91260531	91260815	285	*	X04093	641	91260579	91358686	98108	+	0	overlapStart	0	BLM
chr15	91445619	91445958	340	*	X04095	4122	91446566	91465815	19250	+	607	upstream	607	MAN2A2
chr15	91497922	91498299	378	*	X04097	91433	91498106	91506355	8250	+	0	overlapStart	0	RCCD1
chr15	91537684	91538144	461	*	X04098	9055	91509268	91537881	28614	-	0	overlapStart	0	PRC1
chr15	93425559	93425792	234	*	X04109	100507217	93426073	93441977	15905	+	280	upstream	280	LINC01578
chr15	93447388	93447468	81	*	X04110	100422995	93447629	93447705	77	+	160	upstream	160	MIR3175
chr15	99191420	99191512	93	*	X04114	3480	99192761	99507759	314999	+	1248	upstream	1248	IGF1R
chr15	99791316	99791531	216	*	X04120	123355	99791652	99927280	135629	+	120	upstream	120	LRRC28
chr15	99791316	99791531	216	*	X04120	64927	99676528	99791428	114901	-	0	overlapStart	0	TTC23
chr15	99791659	99791896	238	*	X04121	123355	99791652	99927280	135629	+	0	inside	6	LRRC28
chr15	99791659	99791896	238	*	X04121	64927	99676528	99791428	114901	-	230	upstream	230	TTC23
chr15	100105943	100106220	278	*	X04126	4205	100106133	100256629	150497	+	0	overlapStart	0	MEF2A
chr15	100273447	100273611	165	*	X04127	145748	100255906	100273626	17721	-	0	inside	14	LYSMD4
chr15	100273841	100273985	145	*	X04128	145748	100255906	100273626	17721	-	214	upstream	214	LYSMD4
chr15	101142285	101142471	187	*	X04129	140460	101142755	101191904	49150	+	283	upstream	283	ASB7
chr15	101142285	101142471	187	*	X04129	55180	101109428	101142445	33018	-	0	overlapStart	0	LINS1
chr15	101142699	101142935	237	*	X04130	140460	101142755	101191904	49150	+	0	overlapStart	0	ASB7
chr15	101142699	101142935	237	*	X04130	55180	101109428	101142445	33018	-	253	upstream	253	LINS1
chr15	101817525	101817852	328	*	X04134	55829	101811214	101817700	6487	-	0	overlapStart	0	SELENOS
chr15	101835393	101835623	231	*	X04135	6627	101821715	101835460	13746	-	0	overlapStart	0	SNRPA1
chr15	102192414	102192737	324	*	X04136	80213	102173180	102192594	19415	-	0	overlapStart	0	TM2D3
chr15	102264477	102264742	266	*	X04137	123283	102193955	102264645	70691	-	0	overlapStart	0	TARS3
chr14	20811019	20811841	823	*	X04138	10038	20811773	20826063	14291	+	0	overlapStart	0	PARP2
chr14	20811019	20811841	823	*	X04138	85495	20811230	20811570	341	-	0	includeFeature	0	RPPH1
chr14	20881171	20881717	547	*	X04139	7011	20833826	20881579	47754	-	0	overlapStart	0	TEP1
chr14	20922730	20923272	543	*	X04140	328	20923290	20925931	2642	+	17	upstream	17	APEX1
chr14	20922730	20923272	543	*	X04140	55644	20915207	20923267	8061	-	0	overlapStart	0	OSGEP
chr14	20923360	20923556	197	*	X04141	328	20923290	20925931	2642	+	0	inside	69	APEX1
chr14	20923360	20923556	197	*	X04141	55644	20915207	20923267	8061	-	92	upstream	92	OSGEP
chr14	20929561	20930175	615	*	X04142	90809	20926012	20929637	3626	-	0	overlapStart	0	PIP4P1
chr14	20937349	20937764	416	*	X04143	4860	20937538	20946165	8628	+	0	overlapStart	0	PNP
chr14	21150910	21150949	40	*	X04144	283	21152336	21162345	10010	+	1386	upstream	1386	ANG
chr14	21150910	21150949	40	*	X04144	6038	21152336	21168758	16423	+	1386	upstream	1386	RNASE4
chr14	21151010	21151109	100	*	X04145	283	21152336	21162345	10010	+	1226	upstream	1226	ANG
chr14	21151010	21151109	100	*	X04145	6038	21152336	21168758	16423	+	1226	upstream	1226	RNASE4
chr14	21467212	21467579	368	*	X04146	29986	21467414	21470034	2621	+	0	overlapStart	0	SLC39A2
chr14	21737585	21738091	507	*	X04148	3183	21677296	21737638	60343	-	0	overlapStart	0	HNRNPC
chr14	21852378	21852638	261	*	X04150	11198	21819631	21852425	32795	-	0	overlapStart	0	SUPT16H
chr14	21905387	21905690	304	*	X04151	57680	21853353	21905457	52105	-	0	overlapStart	0	CHD8
chr14	21944926	21945446	521	*	X04153	84932	21927179	21945132	17954	-	0	overlapStart	0	RAB2B
chr14	21944926	21945446	521	*	X04153	9878	21945335	21967319	21985	+	0	overlapStart	0	TOX4
chr14	21979242	21979672	431	*	X04154	56339	21966282	21979457	13176	-	0	overlapStart	0	METTL3
chr14	23058058	23058470	413	*	X04155	1603	23033807	23058143	24337	-	0	overlapStart	0	DAD1
chr14	23067108	23067348	241	*	X04156	63874	23067147	23081265	14119	+	0	overlapStart	0	ABHD4
chr14	23340853	23341176	324	*	X04157	26020	23340960	23349586	8627	+	0	overlapStart	0	LRP10
chr14	23388322	23388799	478	*	X04159	55147	23369854	23388396	18543	-	0	overlapStart	0	RBM23
chr14	23398458	23398789	332	*	X04160	10419	23389733	23398661	8929	-	0	overlapStart	0	PRMT5
chr14	23398876	23399006	131	*	X04161	10419	23389733	23398661	8929	-	214	upstream	214	PRMT5
chr14	23426229	23426529	301	*	X04162	100616424	23426159	23426238	80	-	0	overlapStart	0	MIR4707
chr14	23426229	23426529	301	*	X04162	54930	23415437	23426357	10921	-	0	overlapStart	0	HAUS4
chr14	23451563	23452064	502	*	X04166	84962	23440410	23451848	11439	-	0	overlapStart	0	AJUBA
chr14	23526918	23526950	33	*	X04168	64403	23516270	23526747	10478	-	170	upstream	170	CDH24
chr14	23563924	23564809	886	*	X04171	22985	23527774	23564823	37050	-	0	inside	13	ACIN1
chr14	23563924	23564809	886	*	X04171	55017	23564683	23569665	4983	+	0	overlapStart	0	C14orf119
chr14	23770491	23771781	1291	*	X04174	57594	23742844	23768747	25904	-	1743	upstream	1743	HOMEZ
chr14	23770491	23771781	1291	*	X04174	90673	23765130	23772057	6928	-	0	inside	275	PPP1R3E
chr14	23775854	23776148	295	*	X04175	100529063	23775971	23795394	19424	+	0	overlapStart	0	BCL2L2-PABPN1
chr14	23775854	23776148	295	*	X04175	599	23775971	23780968	4998	+	0	overlapStart	0	BCL2L2
chr14	23938712	23938906	195	*	X04178	25983	23938898	23947402	8505	+	0	overlapStart	0	NGDN
chr14	24020906	24020940	35	*	X04179	85446	23990064	24020858	30795	-	47	upstream	47	ZFHX2
chr14	24036947	24037130	184	*	X04181	8906	24028777	24037279	8503	-	0	inside	148	AP1G2
chr14	24563122	24563775	654	*	X04182	5106	24563483	24573339	9857	+	0	overlapStart	0	PCK2
chr14	24583620	24584626	1007	*	X04183	4901	24549316	24584223	34908	-	0	overlapStart	0	NRL
chr14	24583620	24584626	1007	*	X04183	80344	24583906	24594451	10546	+	0	overlapStart	0	DCAF11
chr14	24605002	24605556	555	*	X04184	5720	24605378	24608176	2799	+	0	overlapStart	0	PSME1
chr14	24610334	24611180	847	*	X04185	51016	24608174	24610797	2624	-	0	overlapStart	0	EMC9
chr14	24615705	24616256	552	*	X04186	55072	24616096	24635774	19679	+	0	overlapStart	0	RNF31
chr14	24615705	24616256	552	*	X04186	5721	24612574	24615855	3282	-	0	overlapStart	0	PSME2
chr14	24616346	24616852	507	*	X04187	55072	24616096	24635774	19679	+	0	inside	249	RNF31
chr14	24616346	24616852	507	*	X04187	5721	24612574	24615855	3282	-	490	upstream	490	PSME2
chr14	24711467	24712097	631	*	X04191	26277	24708851	24711880	3030	-	0	overlapStart	0	TINF2
chr14	24733550	24733902	353	*	X04192	7051	24718320	24732416	14097	-	1133	upstream	1133	TGM1
chr14	24740412	24740925	514	*	X04193	5875	24734744	24740833	6090	-	0	overlapStart	0	RABGGTA
chr14	24768844	24769152	309	*	X04194	115817	24759804	24769039	9236	-	0	overlapStart	0	DHRS1
chr14	24768844	24769152	309	*	X04194	161424	24769098	24774374	5277	+	0	overlapStart	0	NOP9
chr14	24898970	24899003	34	*	X04195	643866	24895740	24898731	2992	-	238	upstream	238	CBLN3
chr14	24911665	24912193	529	*	X04196	56948	24908972	24912007	3036	-	0	overlapStart	0	SDR39U1
chr14	31028132	31028394	263	*	X04197	55632	31028329	31089046	60718	+	0	overlapStart	0	G2E3
chr14	31495602	31495972	371	*	X04198	29966	31363005	31495607	132603	-	0	overlapStart	0	STRN3
chr14	31676674	31677429	756	*	X04199	25831	31569324	31676915	107592	-	0	overlapStart	0	HECTD1
chr14	31926484	31926807	324	*	X04202	112487	31915243	31926680	11438	-	0	overlapStart	0	DTD2
chr14	31926484	31926807	324	*	X04202	25938	31760994	31926680	165687	-	0	overlapStart	0	HEATR5A
chr14	32545718	32546536	819	*	X04203	394	32546189	32628934	82746	+	0	overlapStart	0	ARHGAP5
